label,text
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@乘风破浪的姐姐 排了2个月队终于从法国回来了，还有不认识的姐姐就到现场认个全吧！@卡布叻_周深?一起飙长音吗？海豚音的那种！#乘风破浪的姐姐#成团之夜http://t.cn/A64tKsKi  20:00成团之夜湖南娱乐频道&芒果TV现场同步直播！ ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@芒果捞新剧 #乘风破浪的姐姐成团之夜# 张杰带来的逆战舞台！！！现场打鼓+飙高音！！这是吃了CD的实力吧！！现场感染力绝了！乘风破浪再出发[鼓掌][鼓掌][鼓掌] http://t.cn/A64fioyd ??
0,@蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。7.支付宝：愿天下无假章。8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今天更提微博热搜第
0,@蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。7.支付宝：愿天下无假章。8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今天更提微博热搜第
0,@信昊接收中 #黄明昊[超话]# · #黄明昊拉链机车裤#暗夜西装内搭纯白衬衣，金属拉链机车裤前卫朋克个性十足，眼神坚毅自带酷感，今晚和@jjjustin0219 一起助力#乘风破浪的姐姐#成团之夜！[haha][haha] ??
0,@央视新闻 【#冒名顶替上大学拟将入刑#】一些地方出现的教育招考冒名顶替事件引起全社会关注，13日提请全国人大常委会会议审议的刑法修正案（十一）草案二审稿对此作出规定：盗用、冒用他人身份，顶替他人取得的高等学历教育入学资格、公务员录用资格、就业安置待遇的，处三年以下有期徒刑、拘役或者管制，并处罚金。组织、指使他人实施前款行为的，依照前款的规定从重处罚。
0,@邢昭林 十年了！终于！！恭喜！！#湖人总冠军# ??
0,@李现ing 恭喜！[鼓掌]#湖人总冠军# ??
0,@正义网 【#司机为救婴儿连闯红灯家属拒绝作证#】近日，广东东莞网约车司机艾先生接到订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，要被扣18分，并处以600元的罚款。交警表示需提供相关医院证明，但婴儿家属拒绝作证，称闯红灯跟他没关系。艾先生说，他无法理解患者家属的态度，但是并不后悔这么做。@看看新闻KNEWS http://t.cn/A6q5PbPP
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@英雄联盟 #英雄联盟9周年#【王俊凯专访】英雄联盟中国区品牌代言人@TFBOYS-王俊凯 在#英雄联盟9周年明星赛# 后接受@腾讯爱玩游戏 专访“老玩家了，接到官方邀请就一直期待到今天，电子竞技没有手下留情[doge]”#英雄联盟代言人#  #王俊凯是电竞男主吧# http://t.cn/A6454FvO ??
0,@扒主 #乘风破浪的姐姐成团之夜#《flow》的舞台真的圆了二公意难平！宁静、郁可唯、郑希怡、阿云嘎、孙坚、尹正、金晨、陈赫、伊能静、周深配合的太完美了，大家赶紧投起来！  http://t.cn/A64f6zk8 ??
0,@星闻揭秘 #王俊凯是电竞男主吧# 王俊凯#英雄联盟9周年明星赛# 直播全程cut（86分钟）周杰伦王俊凯赛前放狠话+无畏丶偏偏意气用事（王俊凯游戏ID）拿到14杀成功超神，karry全场[赞]+王俊凯英雄联盟中国区品牌代言人官宣@TFBOYS-王俊凯 #星闻揭秘[超话]# http://t.cn/A64wHSAQ ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@凤凰网财经 【顺丰惹众怒！上海最牛业委会封杀丰巢！再发这篇三千字檄文声讨[作揖]】近日，快递业龙头顺丰惹了众怒。昨日下午，上海首家停用@丰巢智能柜 的小区业委会发出一封近三千字的《致丰巢的公开信》，从企业经营角度、业务流程角度、通识逻辑角度、业委会视角，四大角度驳斥丰巢：过河拆桥！缺乏社会责任心！文章有理有据，迅速刷屏，网友直称小区卧虎藏龙，写得比券商分析师还好！#有快递员一周自掏50元丰巢寄存费# http://t.cn/A6ARSg28
0,@DragonExBaby 关注@DragonExBaby  转发本条微博+@3位好友，我们将在7月5日17:00抽取5名用户，每人送4罐多种口味老干妈！[舔屏][舔屏][舔屏]首创交易挖矿模式，佣金收入100%奖励给DT持有者！[赞啊]其主要功能有：币币&杠杆交易、理财/借款、永续&交割合约、复制交易、开放平台、网格交易等。龙网是您不错的选择，快来体验吧~[浪]DragonEx 官网：http://t.cn/A6yzMiiC#3人伪造老干妈印章与腾讯签合同# #老干妈称腾讯从来没有催收过#
0,@新闻晨报 【丰巢超时收费？#上海一小区宣布停用丰巢快递柜#并协商】5月8日，上海普陀区中环花苑小区业委会发出告示，宣布将于5月11日起停用小区内丰巢快递柜。该决定由小区业委会投票通过，其中83%的业主要求撤销或停用快递柜，抵制丰巢收费。此前，已有杭州一小区宣布抵制丰巢收费，从5月7日起暂停使用快递柜。http://t.cn/A6AlcGF4http://t.cn/A6Al4YXH
1, 
1,@21世纪经济报道 【央视#315晚会#开播，宝骏汽车、趣头条、嗨学网、汉堡王等被点名】 7月16日，2020年“3·15”晚会播出。节目预告内容包括：1.海参“水深”；2.“过期”的汉堡王；3.毛巾的正反面；4.没完没了的变速箱故障；5.精装修还是“惊”装修；6.套路推销，插翅难逃；7.趣头条广告藏猫腻；8.嗨学网退费为何这么难？详戳21君陆续报道：http://t.cn/A6yWmlrY
0,@李现ing 恭喜！[鼓掌]#湖人总冠军# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@青春娱乐网 #乘风破浪的姐姐总导演秒删#日前，《乘风破浪的姐姐》总导演吴梦知秒删的内容：“不一定能相亲相爱，但求同存异，来日方长吧”，引发网友热议。不少人猜测是姐姐内部不和，成团之夜就有诸多调侃称其成团即解散。看样子节目虽已结束，但姐姐们“兴风作浪”却还在继续。  http://t.cn/A64SPo4d ??
1, 
1,@最高人民检察院 【喜报！112个检察院获全国文明单位称号】11月20日，中央文明委隆重表彰第六届全国文明城市、文明村镇、文明单位、第二届全国文明校园、文明家庭和新一届未成年人思想道德建设先进典型。共有112个检察院获得全国文明单位称号，3个集体获得全国未成年人思想道德建设工作先进单位称号， 2名检察官获得全国未成年人思想道德建设工作先进工作者称号。 http://t.cn/A6GHogUp
0,@侠客岛 【广东网约车司机闯红灯送患儿事件现“乌龙”，当事乘客出面回应】12月8日，东莞网约车司机艾先生车上的一名婴儿突发疾病，艾先生连闯三个红灯紧急救人，事后联系乘客望作证以撤销罚单时，“乘客”却称“跟我没关系”。舆论被引爆，乘客被指“冷血”。12月14日晚，当事乘客桂先生报警，称自己是网络视频中的当事人，可他却并没有接到任何网约车司机寻求帮助的电话和信息，警方随即介入调查。经过警方调查，12月8日当天，艾先生将乘客送到医院后，乘客立即将孩子送医治疗，未留下任何联系方式，艾先生因处理违章的需要，只能通过
0,@新浪财经 【#丰巢CMO李文青回应小区罢用#：杭州等小区罢用快递柜将按协议处理】5月11日，记者就近期杭州、上海等多个小区停用丰巢快递柜的事情，连线丰巢方面，丰巢CMO李文青回应称，针对杭州等小区事宜已发表声明，目前将按照协议来处理，“近期他们还去开了单方面的记者会，我们也不太理解，到底是什么意思，小区方面表示了99%的业主都不想用丰巢，但后面又提到说还要再跟丰巢谈条件，再去用，在我们看来的话，大家按协议办事就好了，上海的情况也是一样的。”http://t.cn/A6AEW2i8
1, 
0,@综艺奇葩酱 #3人伪造老干妈印章与腾讯签合同# 传闻说鹅在百度搜的电话联系的陶华碧，结果联系到骗子了，然后百度出来回应了[允悲] ???
0, 
1,@最高人民检察院 【喜报！112个检察院获全国文明单位称号】11月20日，中央文明委隆重表彰第六届全国文明城市、文明村镇、文明单位、第二届全国文明校园、文明家庭和新一届未成年人思想道德建设先进典型。共有112个检察院获得全国文明单位称号，3个集体获得全国未成年人思想道德建设工作先进单位称号， 2名检察官获得全国未成年人思想道德建设工作先进工作者称号。 http://t.cn/A6GHogUp
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@汉台检察 【#上海市监局核查315点名企业#，#上海连夜检查全市汉堡王门店#】针对#央视315晚会#曝光的问题，上海市市场监管局第一时间指导并督促市局执法总队、各区市场监管局开展核查。针对曝光汉堡王使用过期原材料等问题，各区市场监管局已连夜全覆盖检查本市门店，重点检查关注进货台账、 报废记录、改保质期等有关的问题。同时，要求本地电商平台立即开展自查，如涉及晚会曝光的问题毛巾，第一时间下架。http://t.cn/A6ylGart #汉堡王用过期面包做汉堡#（澎湃新闻）
0,@中国消防 #天猫双十一总交易额4982亿元# 【仓储物流消防安全六部曲】各大仓储“爆仓”，物流配送也进入了“井喷期”。随之而来的消防隐患不容小觑，稍有不慎，不仅会造成重大财产损失，甚至还会威胁工作人员生命安全。戳图学习“仓储物流消防安全六部曲”。@晋中消防 @山西消防 #双11啥都没买是省了还是亏了# #消防云课堂#
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
